old_product_code,historical_period,total_monthly_sales,market_region
ART-1432-OLI-L,2025-02,4135,Asia
ART-1198-CLA-XL,2023-08,4930,Asia
ART-1496-CLA-S,2024-12,2606,Asia
ART-1357-MID-S,2025-01,4066,Asia
ART-1051-CLA-S,2024-07,2811,Europe
ART-1072-CLA-XL,2023-09,4553,Europe
ART-1310-MID-L,2024-12,1650,North America
ART-1458-MID-XS,2024-03,3890,Europe
ART-1493-OLI-XL,2024-09,1551,North America
ART-1329-CLA-M,2024-07,4652,Europe
ART-1070-CLA-S,2023-08,3037,North America
ART-1396-MID-M,2024-08,1139,North America
ART-1455-CLA-XS,2024-06,1453,North America
ART-1029-MID-XL,2024-08,3507,Asia
ART-1211-MID-L,2025-01,3027,Europe
ART-1187-CLA-L,2024-08,1364,Europe
ART-1331-CLA-L,2024-01,3752,North America
ART-1288-MID-M,2024-06,3663,Europe
ART-1353-NAV-S,2023-06,1209,North America
ART-1377-CLA-S,2024-02,1367,Europe
ART-1353-OLI-L,2024-06,4613,Asia
ART-1162-OLI-XS,2024-01,4123,Asia
ART-1244-CLA-XL,2024-08,4875,Asia
ART-1240-NAV-XS,2023-10,2796,Asia
ART-1290-NAV-M,2023-11,2732,North America
ART-1042-CLA-XL,2023-12,1443,North America
ART-1227-CLA-S,2024-10,4084,Asia
ART-1113-OLI-XS,2024-11,1007,North America
ART-1295-MID-S,2024-12,1294,Asia
ART-1455-MID-M,2024-07,1115,Europe
ART-1445-OLI-S,2023-11,3336,Asia
ART-1297-NAV-M,2024-11,4229,North America
ART-1478-CLA-XL,2024-10,3240,Asia
ART-1384-NAV-L,2023-09,4041,Europe
ART-1212-NAV-XS,2024-03,2680,Europe
ART-1152-OLI-L,2024-01,4908,Europe
ART-1264-CLA-S,2024-10,1462,Asia
ART-1454-NAV-S,2023-08,3854,North America
ART-1348-NAV-S,2025-02,3832,North America
ART-1402-NAV-S,2024-06,4573,Asia
ART-1397-NAV-M,2024-11,2240,North America
ART-1432-MID-S,2023-06,2874,North America
ART-1170-NAV-L,2024-09,4978,North America
ART-1437-OLI-M,2023-07,1630,Europe
ART-1382-CLA-S,2023-06,2345,Asia
ART-1331-OLI-XL,2025-01,3238,North America
ART-1282-OLI-S,2024-11,2417,Asia
ART-1217-CLA-XL,2024-02,4031,Asia
ART-1265-MID-M,2024-01,1272,Asia
ART-1039-OLI-S,2023-11,3871,Europe
ART-1292-CLA-XS,2023-11,2599,North America
ART-1208-CLA-S,2024-02,4101,North America
ART-1299-MID-XS,2024-06,2743,Asia
ART-1422-OLI-S,2023-08,4583,North America
ART-1334-MID-XS,2023-07,3447,Asia
ART-1055-OLI-XL,2024-09,4008,Europe
ART-1374-OLI-L,2023-10,4035,Europe
ART-1317-OLI-L,2024-11,2803,Asia
ART-1316-MID-S,2023-06,4316,North America
ART-1086-CLA-S,2025-01,2149,Europe
ART-1364-OLI-L,2024-05,4234,North America
ART-1193-MID-L,2024-12,4779,North America
ART-1387-CLA-S,2023-05,1683,North America
ART-1138-OLI-XL,2024-04,3956,North America
ART-1408-MID-L,2024-09,2726,North America
ART-1451-CLA-XS,2024-02,3195,Europe
ART-1329-OLI-L,2024-05,4982,Asia
ART-1097-NAV-M,2023-12,3708,Asia
ART-1206-OLI-S,2024-12,4189,Europe
ART-1477-CLA-XS,2024-06,1051,North America
ART-1004-OLI-XS,2025-02,4934,Asia
ART-1233-OLI-XL,2024-07,2534,Asia
ART-1321-NAV-XL,2023-12,4999,Europe
ART-1331-MID-M,2024-03,3805,Europe
ART-1462-MID-XS,2023-07,4606,Asia
ART-1363-NAV-XS,2024-06,4709,Asia
ART-1132-NAV-XL,2024-03,4489,Europe
ART-1263-OLI-L,2023-09,1368,Europe
ART-1117-OLI-L,2024-05,4282,North America
ART-1085-MID-M,2023-08,3340,Europe
ART-1126-MID-S,2023-06,3803,Europe
ART-1214-MID-XS,2024-07,4936,Asia
ART-1222-NAV-M,2023-06,1833,Asia
ART-1217-OLI-M,2024-10,1622,Asia
ART-1412-OLI-M,2025-02,2000,North America
ART-1110-MID-M,2023-09,4872,Asia
ART-1429-CLA-XS,2024-09,3453,Asia
ART-1159-OLI-L,2023-08,1090,Europe
ART-1351-NAV-XS,2024-12,3067,Asia
ART-1060-NAV-XL,2023-09,4004,Europe
ART-1091-OLI-XL,2023-12,3335,North America
ART-1156-OLI-S,2024-08,1247,Asia
ART-1204-OLI-XS,2024-08,1829,Europe
ART-1355-OLI-XL,2024-03,4976,Europe
ART-1299-MID-L,2024-07,3728,Asia
ART-1317-MID-M,2024-06,4313,Asia
ART-1410-NAV-XS,2024-01,1096,Europe
ART-1336-OLI-L,2023-11,2278,Asia
ART-1016-OLI-XS,2024-06,3344,Asia
ART-1155-MID-L,2023-09,1450,Asia
ART-1242-NAV-S,2023-08,2743,Europe
ART-1213-NAV-M,2023-06,4223,Europe
ART-1296-NAV-L,2024-07,1540,North America
ART-1439-NAV-M,2024-04,2044,Asia
ART-1431-CLA-S,2023-09,3572,North America
ART-1097-NAV-L,2024-08,3698,Europe
ART-1248-MID-XL,2024-06,3960,Asia
ART-1382-MID-XL,2023-11,1607,Europe
ART-1091-CLA-S,2024-05,1501,Europe
ART-1042-NAV-XL,2023-08,3724,North America
ART-1214-CLA-L,2023-08,1897,Asia
ART-1401-CLA-L,2024-01,2170,North America
ART-1466-NAV-L,2024-09,2118,Europe
ART-1295-MID-XS,2023-07,2253,North America
ART-1093-NAV-L,2024-09,2515,North America
ART-1009-OLI-M,2024-02,3103,Asia
ART-1262-CLA-XS,2024-11,4718,Asia
ART-1069-CLA-L,2024-11,2534,Asia
ART-1455-CLA-M,2024-04,1569,Asia
ART-1335-NAV-L,2023-09,1884,Europe
ART-1208-CLA-S,2024-09,2145,North America
ART-1300-NAV-S,2024-02,2690,Europe
ART-1075-MID-M,2023-08,1151,Europe
ART-1088-NAV-S,2023-11,3086,Europe
ART-1214-OLI-XL,2024-01,1898,Europe
ART-1438-CLA-XS,2024-12,3084,Asia
ART-1185-NAV-XS,2023-07,3938,Asia
ART-1470-MID-L,2024-02,2989,Europe
ART-1288-NAV-M,2024-06,2907,Europe
ART-1444-MID-S,2023-12,2639,Europe
ART-1163-OLI-XL,2024-06,1414,North America
ART-1429-NAV-XS,2023-08,3773,North America
ART-1093-MID-XL,2025-01,3099,Europe
ART-1100-MID-M,2024-04,1039,North America
ART-1225-NAV-S,2023-09,2063,Europe
ART-1363-MID-S,2023-06,2219,Asia
ART-1101-CLA-M,2024-05,1985,North America
ART-1367-NAV-XS,2023-10,4276,North America
ART-1117-OLI-XS,2025-01,3864,Asia
ART-1499-CLA-XS,2024-04,1907,Asia
ART-1182-MID-XL,2024-03,1695,Europe
ART-1452-OLI-S,2023-11,4023,Asia
ART-1481-OLI-XL,2023-06,3928,Europe
ART-1114-NAV-L,2024-10,3294,North America
ART-1495-MID-L,2023-09,4437,Europe
ART-1141-OLI-S,2024-03,1174,Asia
ART-1294-OLI-XL,2023-07,1769,Asia
ART-1450-OLI-M,2024-12,2547,Asia
ART-1003-CLA-S,2025-02,4799,North America
ART-1415-OLI-M,2024-07,4002,Europe
ART-1222-OLI-L,2023-11,4146,North America
ART-1040-OLI-M,2023-08,1792,Europe
ART-1124-OLI-S,2023-09,4587,Europe
ART-1257-CLA-XS,2023-07,1034,Europe
ART-1143-OLI-S,2024-12,2747,Europe
ART-1012-OLI-M,2025-01,2379,North America
ART-1403-NAV-XS,2024-01,3451,North America
ART-1221-MID-L,2024-05,4523,Europe
ART-1014-NAV-L,2024-10,1129,Europe
ART-1445-OLI-XS,2023-10,2036,Europe
ART-1484-CLA-L,2023-05,2761,North America
ART-1464-CLA-L,2023-07,1005,North America
ART-1360-OLI-XL,2024-03,1658,North America
ART-1301-OLI-M,2023-11,1408,Asia
ART-1427-CLA-M,2023-07,4818,Asia
ART-1218-NAV-S,2024-12,2644,Europe
ART-1152-NAV-M,2024-12,3558,Europe
ART-1041-NAV-L,2024-10,2831,Asia
ART-1328-MID-XL,2024-04,3467,Asia
ART-1349-NAV-XS,2023-06,3087,Asia
ART-1256-MID-L,2024-04,1830,Asia
ART-1044-CLA-L,2023-08,4180,Asia
ART-1270-CLA-XS,2024-04,2446,Asia
ART-1074-MID-M,2025-01,3290,Europe
ART-1397-CLA-XL,2023-06,4296,Asia
ART-1276-MID-L,2024-04,4188,North America
ART-1004-NAV-XS,2024-09,3365,North America
ART-1444-OLI-L,2024-06,4064,North America
ART-1191-CLA-L,2023-12,3861,Asia
ART-1115-OLI-S,2024-09,1368,Asia
ART-1015-CLA-L,2023-12,3716,North America
ART-1452-CLA-XS,2025-01,4561,Asia
ART-1478-MID-S,2024-05,1513,Europe
ART-1031-CLA-S,2023-12,3215,Europe
ART-1346-CLA-M,2023-05,3614,Europe
ART-1469-MID-XL,2023-07,2969,North America
ART-1489-NAV-XS,2024-01,3028,Asia
ART-1231-CLA-XS,2024-04,1960,Europe
ART-1006-OLI-XL,2024-09,3463,North America
ART-1392-OLI-S,2024-06,4739,Europe
ART-1462-MID-XS,2024-12,2186,Asia
ART-1414-CLA-S,2024-06,4050,Europe
ART-1184-OLI-M,2025-01,3930,North America
ART-1243-MID-L,2024-01,2353,Europe
ART-1064-CLA-XL,2024-06,1256,North America
ART-1325-OLI-XS,2024-03,2925,Europe
ART-1129-MID-S,2023-11,2696,Europe
ART-1203-OLI-S,2024-07,3257,Asia
ART-1196-CLA-M,2025-01,1728,Europe
ART-1185-CLA-XS,2024-02,2358,Europe
ART-1053-MID-XS,2024-05,4423,Asia
ART-1133-NAV-XS,2023-11,1327,Europe
ART-1048-MID-S,2024-05,4505,North America
ART-1295-CLA-XS,2025-01,2755,Asia
ART-1436-NAV-XS,2024-01,2191,North America
ART-1282-CLA-L,2024-10,2674,North America
ART-1164-CLA-XL,2024-04,3073,North America
ART-1327-NAV-M,2024-12,1058,North America
ART-1343-CLA-L,2023-06,1721,North America
ART-1221-MID-M,2024-08,4185,North America
ART-1335-CLA-L,2024-01,1829,Europe
ART-1462-MID-L,2025-02,3450,Europe
ART-1363-MID-S,2023-07,4503,Asia
ART-1396-MID-L,2024-12,4591,Europe
ART-1173-MID-XS,2023-08,3993,North America
ART-1434-MID-L,2024-09,4111,North America
ART-1092-OLI-L,2024-12,1889,Europe
ART-1041-NAV-XS,2023-05,4997,North America
ART-1245-CLA-XS,2023-12,3938,Asia
ART-1410-NAV-S,2025-01,1022,North America
ART-1293-OLI-S,2024-05,3158,Europe
ART-1400-OLI-S,2024-10,2382,Europe
ART-1064-OLI-M,2024-10,4834,Europe
ART-1159-MID-S,2023-08,4918,Europe
ART-1049-MID-L,2023-07,4930,Asia
ART-1237-MID-M,2024-02,1260,North America
ART-1044-CLA-XS,2024-09,4746,Asia
ART-1334-CLA-XL,2024-02,1694,North America
ART-1158-NAV-XL,2023-12,3786,Asia
ART-1107-MID-M,2023-11,4178,Europe
ART-1386-NAV-L,2023-11,4066,Europe
ART-1164-OLI-S,2024-03,2841,Asia
ART-1015-CLA-XS,2024-08,1667,North America
ART-1405-OLI-S,2024-09,2099,Asia
ART-1314-OLI-L,2024-11,1696,Europe
ART-1067-NAV-M,2023-11,2199,North America
ART-1409-MID-S,2024-07,3852,North America
ART-1143-CLA-XS,2023-12,4522,Europe
ART-1361-NAV-M,2024-03,3547,Europe
ART-1398-OLI-M,2025-01,2139,Europe
ART-1182-MID-XS,2024-10,1378,Europe
ART-1163-NAV-XS,2023-10,4067,Asia
ART-1099-CLA-M,2025-01,1523,Asia
ART-1093-CLA-S,2024-11,1255,Europe
ART-1086-CLA-L,2024-06,2978,Asia
ART-1335-CLA-S,2024-01,4778,North America
ART-1463-MID-S,2024-09,3354,Asia
ART-1104-NAV-XL,2023-10,3737,Asia
ART-1264-MID-M,2023-11,2278,North America
ART-1061-MID-M,2024-11,4575,North America
ART-1270-OLI-L,2024-07,3917,North America
ART-1205-OLI-XS,2024-10,1916,Asia
ART-1277-CLA-L,2024-09,3138,Asia
ART-1202-OLI-XS,2023-05,3289,North America
ART-1102-NAV-XL,2024-12,4497,Asia
ART-1186-MID-M,2023-11,1648,Europe
ART-1116-MID-M,2025-01,2304,Europe
ART-1281-OLI-S,2023-06,3999,North America
ART-1257-OLI-S,2025-01,4263,Europe
ART-1378-NAV-XS,2024-05,4068,Europe
ART-1026-OLI-S,2025-01,4147,Europe
ART-1207-NAV-S,2024-08,2026,Europe
ART-1074-CLA-XL,2024-04,1617,North America
ART-1227-NAV-XS,2023-12,4632,North America
ART-1303-MID-XS,2023-11,2908,North America
ART-1065-MID-XL,2024-03,2350,Asia
ART-1080-NAV-S,2023-06,2621,Asia
ART-1057-OLI-XS,2023-11,4690,Asia
ART-1246-CLA-XL,2024-09,4899,Asia
ART-1309-MID-M,2023-08,1185,Europe
ART-1293-NAV-XS,2024-10,1681,North America
ART-1468-NAV-S,2023-08,1164,Asia
ART-1474-OLI-XS,2023-08,1902,North America
ART-1476-NAV-L,2023-10,1771,Europe
ART-1341-MID-S,2024-04,4010,North America
ART-1193-NAV-M,2023-12,3015,Europe
ART-1074-MID-XL,2024-01,4902,Europe
ART-1045-MID-S,2023-09,2325,North America
ART-1036-MID-M,2023-06,2163,Asia
ART-1056-OLI-XL,2024-04,4193,Europe
ART-1118-MID-S,2023-08,4994,Europe
ART-1401-NAV-L,2023-11,2652,Europe
ART-1297-OLI-L,2025-01,3498,North America
ART-1210-NAV-S,2024-06,3322,Asia
ART-1426-CLA-M,2023-09,3802,North America
ART-1353-CLA-L,2024-09,4804,North America
ART-1410-MID-XL,2024-08,3903,Europe
ART-1477-NAV-XL,2024-05,3382,North America
ART-1233-CLA-S,2024-03,2961,Europe
ART-1327-NAV-XL,2024-03,1177,North America
ART-1096-MID-L,2024-03,3798,Europe
ART-1136-MID-S,2024-04,1742,Asia
ART-1316-OLI-XL,2023-06,4844,North America
ART-1363-CLA-L,2024-01,2202,Asia
ART-1396-CLA-L,2024-03,4733,North America
ART-1271-OLI-XL,2024-07,1447,Europe
ART-1194-NAV-XL,2024-09,4200,Asia
ART-1403-OLI-M,2023-07,3972,Asia
ART-1298-NAV-L,2024-04,1972,North America
ART-1484-MID-L,2024-03,3921,Asia
ART-1347-MID-XS,2024-08,4895,Asia
ART-1191-CLA-M,2024-11,4830,Europe
ART-1229-CLA-M,2024-11,2926,Europe
ART-1393-NAV-L,2024-07,4947,Europe
ART-1296-NAV-XL,2024-10,4580,Europe
ART-1145-OLI-S,2023-06,4627,North America
ART-1097-MID-L,2023-07,3556,Asia
ART-1284-OLI-XS,2024-03,3532,Europe
ART-1104-CLA-XS,2023-12,4838,Europe
ART-1018-MID-M,2024-07,4623,Asia
ART-1302-MID-XL,2025-01,1375,Asia
ART-1178-OLI-L,2023-05,1811,Europe
ART-1313-CLA-L,2024-08,3160,Asia
ART-1465-NAV-L,2023-07,2906,Europe
ART-1429-MID-M,2023-09,1525,North America
ART-1461-OLI-XS,2023-09,3084,Asia
ART-1120-OLI-XS,2023-08,2109,Asia
ART-1340-CLA-L,2024-12,1385,North America
ART-1222-MID-XS,2024-01,4081,Asia
ART-1198-CLA-XS,2024-11,2828,Asia
ART-1487-MID-L,2024-05,4213,North America
ART-1192-NAV-L,2024-06,1729,Europe
ART-1154-MID-L,2024-08,4991,Europe
ART-1134-NAV-L,2024-12,4576,Europe
ART-1128-NAV-L,2024-06,2371,Asia
ART-1020-NAV-XL,2023-06,1992,Europe
ART-1387-OLI-XL,2024-10,4573,Europe
ART-1465-OLI-XL,2023-09,4926,North America
ART-1170-OLI-XL,2023-11,4794,North America
ART-1443-CLA-S,2024-09,1239,North America
ART-1199-NAV-XL,2024-12,2187,North America
ART-1447-CLA-XS,2023-10,1427,Asia
ART-1433-NAV-L,2024-12,2454,Europe
ART-1413-NAV-M,2025-01,3064,Asia
ART-1475-MID-S,2024-11,2505,Asia
ART-1286-NAV-XS,2024-05,3963,North America
ART-1498-OLI-XL,2024-02,3679,North America
ART-1338-MID-S,2023-11,2536,Europe
ART-1252-MID-L,2023-10,4634,Asia
ART-1112-CLA-S,2023-06,1133,North America
ART-1105-NAV-XL,2023-09,4202,Asia
ART-1442-CLA-L,2024-04,2519,North America
ART-1434-NAV-XS,2025-02,4345,Asia
ART-1260-OLI-S,2023-10,1351,Asia
ART-1203-NAV-M,2024-03,4739,Asia
ART-1279-NAV-XL,2023-10,3210,North America
ART-1028-OLI-S,2024-11,1577,North America
ART-1385-CLA-XS,2024-12,1649,Asia
ART-1340-OLI-XS,2024-05,2377,Europe
ART-1225-NAV-XS,2024-05,1354,North America
ART-1402-MID-L,2024-03,2627,Europe
ART-1160-MID-L,2023-07,3544,Europe
ART-1422-MID-L,2024-03,1393,North America
ART-1395-OLI-L,2024-03,3853,North America
ART-1309-MID-L,2023-10,2927,Europe
ART-1042-NAV-S,2024-01,2010,Asia
ART-1032-NAV-M,2023-12,2885,Asia
ART-1146-MID-S,2024-02,2533,Europe
ART-1394-MID-L,2024-02,3344,Europe
ART-1297-MID-S,2023-06,3979,Europe
ART-1352-OLI-XS,2023-05,1936,North America
ART-1112-MID-XL,2025-01,4768,North America
ART-1425-NAV-XL,2024-03,4766,North America
ART-1189-NAV-XL,2024-12,4921,North America
ART-1149-OLI-XL,2023-10,1922,Asia
ART-1486-NAV-L,2023-11,4060,Asia
ART-1303-NAV-XS,2023-10,4416,North America
ART-1339-OLI-S,2024-07,4542,Asia
ART-1041-MID-L,2023-07,2969,Europe
ART-1023-OLI-XL,2025-01,3175,Europe
ART-1258-MID-L,2024-04,2332,Asia
ART-1218-MID-L,2025-01,4444,Europe
ART-1003-OLI-XL,2024-01,1316,Europe
ART-1307-OLI-M,2024-09,3328,North America
ART-1364-OLI-XS,2024-02,2165,North America
ART-1008-CLA-M,2024-01,3370,Europe
ART-1002-NAV-XS,2025-01,3665,Europe
ART-1192-OLI-XL,2024-05,2450,North America
ART-1424-CLA-M,2025-01,1268,Asia
ART-1264-CLA-M,2023-07,1672,Asia
ART-1045-NAV-S,2023-08,1668,North America
ART-1446-NAV-M,2024-09,2575,Europe
ART-1495-NAV-S,2023-07,1725,North America
ART-1037-MID-M,2024-02,2174,Asia
ART-1333-OLI-L,2023-06,1270,Europe
ART-1121-OLI-M,2024-02,1390,Asia
ART-1180-NAV-S,2024-02,1556,Europe
ART-1308-NAV-M,2024-07,3293,Europe
ART-1329-NAV-XL,2025-02,1780,North America
ART-1234-MID-XS,2024-06,4837,North America
ART-1047-NAV-S,2024-07,2115,North America
ART-1444-MID-L,2025-02,2790,North America
ART-1091-NAV-M,2025-01,4540,North America
ART-1312-OLI-L,2023-11,2408,Europe
ART-1463-OLI-S,2023-09,1528,Asia
ART-1067-CLA-L,2024-07,4806,Asia
ART-1294-NAV-L,2023-11,2831,Asia
ART-1371-NAV-L,2024-02,4583,North America
ART-1040-MID-M,2024-02,2950,Asia
ART-1160-CLA-XS,2023-12,1119,Asia
ART-1378-MID-L,2024-09,1253,North America
ART-1110-NAV-S,2023-06,2508,Europe
ART-1266-MID-XL,2023-07,4630,North America
ART-1362-MID-S,2025-02,4038,Europe
ART-1429-CLA-M,2023-06,1874,Asia
ART-1460-MID-XS,2023-10,2492,Europe
ART-1268-MID-L,2024-06,1728,North America
ART-1229-NAV-S,2023-05,2989,Asia
ART-1082-MID-S,2024-07,4203,North America
ART-1380-OLI-XS,2024-07,1893,North America
ART-1117-CLA-XL,2023-07,2869,Europe
ART-1197-CLA-L,2023-10,2663,North America
ART-1064-CLA-M,2023-10,4510,Europe
ART-1391-NAV-S,2023-09,2520,North America
ART-1301-NAV-M,2023-11,3864,North America
ART-1234-OLI-XL,2024-09,4778,North America
ART-1035-CLA-XL,2023-08,3991,Europe
ART-1287-OLI-XS,2025-01,3577,North America
ART-1069-CLA-XL,2024-04,3794,Asia
ART-1138-CLA-M,2024-10,2730,Europe
ART-1472-NAV-L,2024-04,3486,North America
ART-1144-NAV-S,2024-01,4947,North America
ART-1368-CLA-L,2023-06,4067,North America
ART-1103-OLI-M,2023-06,3783,Asia
ART-1086-OLI-XS,2023-09,3819,Europe
ART-1439-OLI-XL,2024-03,2892,Asia
ART-1378-CLA-S,2025-01,4487,Europe
ART-1004-MID-XS,2023-11,3609,Asia
ART-1367-OLI-S,2024-09,2913,North America
ART-1278-NAV-M,2024-08,1061,Asia
ART-1430-CLA-XS,2023-05,2535,Europe
ART-1223-MID-M,2024-08,1291,North America
ART-1164-NAV-XL,2023-12,2007,North America
ART-1300-CLA-XL,2023-07,4075,North America
ART-1130-OLI-XS,2024-08,1074,Europe
ART-1289-NAV-L,2024-07,3836,North America
ART-1388-NAV-M,2023-08,2042,Europe
ART-1004-MID-L,2023-08,3276,North America
ART-1337-CLA-S,2024-08,4937,Asia
ART-1477-NAV-XL,2024-03,1998,Europe
ART-1384-OLI-M,2023-09,2893,North America
ART-1348-NAV-L,2023-05,4767,North America
ART-1296-MID-XS,2024-02,4174,North America
ART-1175-CLA-XS,2024-05,1714,Europe
ART-1390-CLA-M,2024-12,3177,Asia
ART-1085-CLA-XL,2025-01,1346,North America
ART-1325-CLA-M,2024-03,1849,North America
ART-1221-NAV-L,2024-08,3132,North America
ART-1050-NAV-XS,2023-12,3185,North America
ART-1466-MID-M,2023-06,2179,North America
ART-1102-NAV-M,2024-09,2952,Europe
ART-1393-NAV-M,2024-04,2479,Asia
ART-1362-CLA-XS,2023-12,4894,Asia
ART-1031-CLA-XS,2024-11,2614,Europe
ART-1406-MID-S,2024-12,3111,Asia
ART-1027-MID-S,2023-05,2332,Europe
ART-1453-OLI-L,2024-12,4683,Europe
ART-1446-NAV-S,2024-05,1391,North America
ART-1062-NAV-XL,2024-06,2662,Asia
ART-1074-CLA-XS,2024-10,1288,North America
ART-1081-CLA-XS,2023-07,2191,Europe
ART-1298-CLA-XL,2023-07,3365,Asia
ART-1144-NAV-M,2025-02,1903,Asia
ART-1278-MID-M,2023-11,4905,North America
ART-1278-OLI-XL,2023-08,2662,Europe
ART-1180-MID-XL,2024-07,2288,Asia
ART-1158-OLI-S,2024-11,1483,North America
ART-1341-OLI-XL,2024-06,1597,Europe
ART-1165-OLI-S,2024-11,3550,North America
ART-1081-CLA-XS,2024-12,3823,Asia
ART-1385-CLA-XL,2024-01,3522,Europe
ART-1383-MID-L,2024-08,3453,North America
ART-1233-MID-XL,2025-01,4964,Asia
ART-1350-CLA-M,2023-09,1140,North America
ART-1127-NAV-M,2023-06,3478,North America
ART-1436-CLA-L,2023-06,3557,Asia
ART-1025-NAV-L,2023-06,4212,Europe
ART-1407-MID-M,2023-09,4824,Europe
ART-1075-CLA-XL,2024-06,3269,Asia
ART-1007-NAV-L,2023-10,2956,North America
ART-1446-OLI-XS,2023-06,3403,Asia
ART-1165-CLA-L,2024-03,3783,Europe
ART-1248-NAV-M,2024-06,2341,Europe
ART-1389-NAV-XL,2024-12,4360,Europe
ART-1103-OLI-M,2024-03,1945,Europe
ART-1315-OLI-XL,2024-01,3995,Europe
ART-1479-CLA-XS,2024-11,3589,Europe
ART-1057-MID-XS,2023-06,4430,North America
ART-1412-MID-L,2023-06,1089,North America
ART-1093-MID-S,2024-04,4685,North America
ART-1498-MID-S,2024-12,2224,North America
ART-1193-CLA-L,2024-11,3052,North America
ART-1184-OLI-XL,2023-07,3488,Europe
ART-1144-OLI-L,2024-11,2683,Asia
ART-1369-NAV-M,2024-06,4802,North America
ART-1078-CLA-XL,2024-06,2502,Asia
ART-1231-NAV-M,2024-12,4003,North America
ART-1489-MID-L,2024-01,2907,Asia
ART-1239-CLA-XL,2024-02,4240,North America
ART-1132-OLI-S,2023-07,4598,Europe
ART-1044-OLI-S,2024-04,2565,Asia
ART-1168-OLI-XS,2024-10,1013,North America
ART-1499-NAV-XS,2023-12,1792,Asia
ART-1166-MID-M,2023-12,4936,Europe
ART-1185-CLA-XL,2023-12,2406,Europe
ART-1003-CLA-M,2023-06,4894,Asia
ART-1178-CLA-S,2024-06,4506,Europe
ART-1204-OLI-L,2023-10,1755,Europe
ART-1379-NAV-XS,2024-02,1426,North America
ART-1440-MID-M,2024-03,3003,North America
ART-1233-OLI-M,2023-11,2423,North America
ART-1070-NAV-L,2023-11,1681,Asia
ART-1176-OLI-XS,2024-12,3470,Europe
ART-1200-OLI-L,2025-01,1357,Asia
ART-1140-CLA-XS,2024-12,2700,North America
ART-1283-NAV-S,2023-09,1747,Europe
ART-1082-NAV-L,2024-03,2449,Asia
ART-1061-NAV-M,2024-06,4854,North America
ART-1416-NAV-XS,2023-09,3840,Europe
ART-1162-MID-XS,2024-02,3235,Europe
ART-1197-OLI-M,2024-02,2501,Asia
ART-1330-NAV-S,2024-08,2180,Europe
ART-1022-OLI-M,2024-06,1499,Asia
ART-1012-OLI-S,2025-01,3091,Asia
ART-1252-MID-XS,2025-01,3496,North America
ART-1420-MID-M,2024-08,4248,Europe
ART-1382-NAV-S,2023-10,1311,Europe
ART-1107-OLI-XS,2023-05,3764,Europe
ART-1167-OLI-XS,2023-10,1046,Asia
ART-1098-CLA-S,2023-06,2488,North America
ART-1467-CLA-XL,2024-07,3876,Europe
ART-1227-CLA-L,2023-06,1133,Europe
ART-1030-MID-XS,2023-06,1028,North America
ART-1007-MID-L,2024-12,3763,Asia
ART-1400-OLI-L,2023-11,2816,North America
ART-1058-OLI-XS,2024-03,1033,Europe
ART-1495-NAV-XL,2025-02,2073,North America
ART-1300-OLI-S,2023-12,3115,Europe
ART-1282-MID-L,2023-11,3060,Europe
ART-1142-OLI-XS,2024-04,4044,Europe
ART-1247-NAV-L,2023-06,3078,North America
ART-1340-CLA-M,2024-10,4747,North America
ART-1457-NAV-XL,2024-09,1852,Asia
ART-1465-NAV-M,2024-09,4712,North America
ART-1340-MID-M,2024-05,3003,Europe
ART-1386-NAV-L,2024-02,3825,Europe
ART-1257-MID-L,2024-05,2413,North America
ART-1438-NAV-XL,2024-03,4406,Asia
ART-1156-MID-S,2023-08,3463,Asia
ART-1073-OLI-XL,2023-06,4149,Europe
ART-1105-OLI-L,2024-02,3332,North America
ART-1296-NAV-S,2024-09,4676,North America
ART-1348-CLA-S,2023-12,4485,Asia
ART-1478-OLI-L,2023-10,1887,Europe
ART-1258-OLI-XL,2025-02,3218,Asia
ART-1267-NAV-XS,2024-02,3998,Europe
ART-1280-CLA-L,2024-04,1949,North America
ART-1483-OLI-M,2024-01,4277,Europe
ART-1417-CLA-XL,2023-07,1137,Asia
ART-1040-MID-S,2023-08,3895,Europe
ART-1083-CLA-XL,2023-11,1931,Asia
ART-1086-OLI-M,2025-01,2872,North America
ART-1095-CLA-S,2023-11,1228,North America
ART-1112-CLA-L,2024-09,2075,Asia
ART-1122-MID-S,2023-09,3377,Europe
ART-1203-CLA-L,2023-07,1185,North America
ART-1050-CLA-M,2024-12,2587,North America
ART-1247-MID-XL,2023-11,1965,North America
ART-1172-OLI-XL,2024-12,1901,Asia
ART-1092-CLA-L,2023-07,1409,Europe
ART-1467-CLA-L,2024-07,3366,North America
ART-1184-CLA-M,2024-06,4962,Asia
ART-1049-CLA-L,2023-06,3208,Asia
ART-1030-NAV-M,2024-07,4125,Europe
ART-1011-CLA-XS,2023-06,3999,North America
ART-1192-CLA-XS,2024-12,2252,North America
ART-1025-NAV-XL,2025-01,2586,Europe
ART-1489-MID-XL,2024-09,1259,North America
ART-1101-NAV-L,2025-01,4624,Europe
ART-1147-CLA-XS,2023-09,1473,Europe
ART-1117-CLA-L,2024-04,4635,Europe
ART-1434-MID-XS,2024-05,3672,North America
ART-1024-MID-M,2024-05,4688,Europe
ART-1052-NAV-S,2024-01,1143,North America
ART-1147-CLA-XS,2023-12,3064,North America
ART-1283-NAV-L,2025-01,1185,Asia
ART-1171-NAV-S,2023-07,2719,Europe
