product_id,article_id,product_name,color,size,reorder_threshold,max_capacity,unit_cost
ART-1121-CLA-S,ART-1121,Summer Dress,Classic White,S,155,1000,20.43
ART-1121-CLA-M,ART-1121,Summer Dress,Classic White,M,182,1000,30.29
ART-1121-CLA-L,ART-1121,Summer Dress,Classic White,L,100,1000,36.5
ART-1121-CLA-XL,ART-1121,Summer Dress,Classic White,XL,185,1000,40.9
ART-1121-NAV-XS,ART-1121,Summer Dress,Navy Blue,XS,124,1000,25.97
ART-1121-NAV-S,ART-1121,Summer Dress,Navy Blue,S,185,1000,14.85
ART-1121-NAV-M,ART-1121,Summer Dress,Navy Blue,M,159,1000,40.27
ART-1121-NAV-L,ART-1121,Summer Dress,Navy Blue,L,163,1000,35.63
ART-1121-NAV-XL,ART-1121,Summer Dress,Navy Blue,XL,163,1000,12.65
ART-1121-OLI-XS,ART-1121,Summer Dress,Olive Green,XS,138,1000,33.32
ART-1121-OLI-S,ART-1121,Summer Dress,Olive Green,S,175,1000,31.78
ART-1121-OLI-M,ART-1121,Summer Dress,Olive Green,M,180,1000,24.73
ART-1121-OLI-L,ART-1121,Summer Dress,Olive Green,L,116,1000,44.92
ART-1121-OLI-XL,ART-1121,Summer Dress,Olive Green,XL,200,1000,33.44
ART-1122-MID-XS,ART-1122,Cargo Pants,Midnight Black,XS,124,1000,44.47
ART-1122-MID-S,ART-1122,Cargo Pants,Midnight Black,S,175,1000,19.47
ART-1122-MID-M,ART-1122,Cargo Pants,Midnight Black,M,179,1000,40.61
ART-1122-MID-L,ART-1122,Cargo Pants,Midnight Black,L,196,1000,23.09
ART-1122-MID-XL,ART-1122,Cargo Pants,Midnight Black,XL,126,1000,27.34
ART-1122-CLA-XS,ART-1122,Cargo Pants,Classic White,XS,172,1000,15.58
ART-1122-CLA-S,ART-1122,Cargo Pants,Classic White,S,165,1000,23.9
ART-1122-CLA-M,ART-1122,Cargo Pants,Classic White,M,130,1000,38.98
ART-1122-CLA-L,ART-1122,Cargo Pants,Classic White,L,162,1000,26.63
ART-1122-CLA-XL,ART-1122,Cargo Pants,Classic White,XL,182,1000,24.85
ART-1122-NAV-XS,ART-1122,Cargo Pants,Navy Blue,XS,148,1000,20.79
ART-1122-NAV-S,ART-1122,Cargo Pants,Navy Blue,S,120,1000,37.51
ART-1122-NAV-M,ART-1122,Cargo Pants,Navy Blue,M,109,1000,15.42
ART-1122-NAV-L,ART-1122,Cargo Pants,Navy Blue,L,150,1000,31.41
ART-1122-NAV-XL,ART-1122,Cargo Pants,Navy Blue,XL,121,1000,21.64
ART-1122-OLI-XS,ART-1122,Cargo Pants,Olive Green,XS,140,1000,41.8
ART-1122-OLI-S,ART-1122,Cargo Pants,Olive Green,S,101,1000,23.76
ART-1122-OLI-M,ART-1122,Cargo Pants,Olive Green,M,126,1000,20.0
ART-1122-OLI-L,ART-1122,Cargo Pants,Olive Green,L,147,1000,32.58
ART-1122-OLI-XL,ART-1122,Cargo Pants,Olive Green,XL,195,1000,33.51
ART-1123-MID-XS,ART-1123,Oversized Hoodie,Midnight Black,XS,102,1000,31.6
ART-1123-MID-S,ART-1123,Oversized Hoodie,Midnight Black,S,150,1000,29.4
ART-1123-MID-M,ART-1123,Oversized Hoodie,Midnight Black,M,160,1000,35.4
ART-1123-MID-L,ART-1123,Oversized Hoodie,Midnight Black,L,170,1000,30.01
ART-1123-MID-XL,ART-1123,Oversized Hoodie,Midnight Black,XL,122,1000,21.56
ART-1123-CLA-XS,ART-1123,Oversized Hoodie,Classic White,XS,151,1000,30.51
ART-1123-CLA-S,ART-1123,Oversized Hoodie,Classic White,S,181,1000,15.32
ART-1123-CLA-M,ART-1123,Oversized Hoodie,Classic White,M,113,1000,20.97
ART-1123-CLA-L,ART-1123,Oversized Hoodie,Classic White,L,119,1000,27.8
ART-1123-CLA-XL,ART-1123,Oversized Hoodie,Classic White,XL,190,1000,13.9
ART-1123-NAV-XS,ART-1123,Oversized Hoodie,Navy Blue,XS,169,1000,30.94
ART-1123-NAV-S,ART-1123,Oversized Hoodie,Navy Blue,S,182,1000,41.45
ART-1123-NAV-M,ART-1123,Oversized Hoodie,Navy Blue,M,177,1000,36.37
ART-1123-NAV-L,ART-1123,Oversized Hoodie,Navy Blue,L,178,1000,37.85
ART-1123-NAV-XL,ART-1123,Oversized Hoodie,Navy Blue,XL,144,1000,17.32
ART-1123-OLI-XS,ART-1123,Oversized Hoodie,Olive Green,XS,112,1000,35.47
ART-1123-OLI-S,ART-1123,Oversized Hoodie,Olive Green,S,134,1000,17.15
ART-1123-OLI-M,ART-1123,Oversized Hoodie,Olive Green,M,111,1000,16.01
ART-1123-OLI-L,ART-1123,Oversized Hoodie,Olive Green,L,177,1000,18.92
ART-1123-OLI-XL,ART-1123,Oversized Hoodie,Olive Green,XL,164,1000,33.67
ART-1124-MID-XS,ART-1124,Graphic Tee,Midnight Black,XS,105,1000,38.98
ART-1124-MID-S,ART-1124,Graphic Tee,Midnight Black,S,121,1000,32.69
ART-1124-MID-M,ART-1124,Graphic Tee,Midnight Black,M,141,1000,21.05
ART-1124-MID-L,ART-1124,Graphic Tee,Midnight Black,L,112,1000,36.33
ART-1124-MID-XL,ART-1124,Graphic Tee,Midnight Black,XL,137,1000,15.6
ART-1124-CLA-XS,ART-1124,Graphic Tee,Classic White,XS,142,1000,36.07
ART-1124-CLA-S,ART-1124,Graphic Tee,Classic White,S,196,1000,39.63
ART-1124-CLA-M,ART-1124,Graphic Tee,Classic White,M,197,1000,35.25
ART-1124-CLA-L,ART-1124,Graphic Tee,Classic White,L,150,1000,41.66
ART-1124-CLA-XL,ART-1124,Graphic Tee,Classic White,XL,160,1000,38.32
ART-1124-NAV-XS,ART-1124,Graphic Tee,Navy Blue,XS,122,1000,30.65
ART-1124-NAV-S,ART-1124,Graphic Tee,Navy Blue,S,189,1000,27.27
ART-1124-NAV-M,ART-1124,Graphic Tee,Navy Blue,M,140,1000,26.86
ART-1124-NAV-L,ART-1124,Graphic Tee,Navy Blue,L,195,1000,27.36
ART-1124-NAV-XL,ART-1124,Graphic Tee,Navy Blue,XL,157,1000,22.76
ART-1124-OLI-XS,ART-1124,Graphic Tee,Olive Green,XS,168,1000,19.98
ART-1124-OLI-S,ART-1124,Graphic Tee,Olive Green,S,109,1000,37.17
ART-1124-OLI-M,ART-1124,Graphic Tee,Olive Green,M,165,1000,33.33
ART-1124-OLI-L,ART-1124,Graphic Tee,Olive Green,L,177,1000,25.27
ART-1124-OLI-XL,ART-1124,Graphic Tee,Olive Green,XL,110,1000,12.13
ART-1125-MID-XS,ART-1125,Oversized Hoodie,Midnight Black,XS,104,1000,42.84
ART-1125-MID-S,ART-1125,Oversized Hoodie,Midnight Black,S,151,1000,44.26
ART-1125-MID-M,ART-1125,Oversized Hoodie,Midnight Black,M,169,1000,25.11
ART-1125-MID-L,ART-1125,Oversized Hoodie,Midnight Black,L,194,1000,42.73
ART-1125-MID-XL,ART-1125,Oversized Hoodie,Midnight Black,XL,185,1000,32.29
ART-1125-CLA-XS,ART-1125,Oversized Hoodie,Classic White,XS,196,1000,18.4
ART-1125-CLA-S,ART-1125,Oversized Hoodie,Classic White,S,186,1000,19.05
ART-1125-CLA-M,ART-1125,Oversized Hoodie,Classic White,M,115,1000,25.85
ART-1125-CLA-L,ART-1125,Oversized Hoodie,Classic White,L,197,1000,29.64
ART-1125-CLA-XL,ART-1125,Oversized Hoodie,Classic White,XL,130,1000,35.16
ART-1125-NAV-XS,ART-1125,Oversized Hoodie,Navy Blue,XS,172,1000,38.71
ART-1125-NAV-S,ART-1125,Oversized Hoodie,Navy Blue,S,165,1000,32.09
ART-1125-NAV-M,ART-1125,Oversized Hoodie,Navy Blue,M,109,1000,37.8
ART-1125-NAV-L,ART-1125,Oversized Hoodie,Navy Blue,L,137,1000,15.77
ART-1125-NAV-XL,ART-1125,Oversized Hoodie,Navy Blue,XL,130,1000,31.79
ART-1125-OLI-XS,ART-1125,Oversized Hoodie,Olive Green,XS,155,1000,32.56
ART-1125-OLI-S,ART-1125,Oversized Hoodie,Olive Green,S,172,1000,26.46
ART-1125-OLI-M,ART-1125,Oversized Hoodie,Olive Green,M,109,1000,24.28
ART-1125-OLI-L,ART-1125,Oversized Hoodie,Olive Green,L,138,1000,16.92
ART-1125-OLI-XL,ART-1125,Oversized Hoodie,Olive Green,XL,110,1000,38.6
ART-1126-MID-XS,ART-1126,Slim Fit Denim,Midnight Black,XS,182,1000,29.83
ART-1126-MID-S,ART-1126,Slim Fit Denim,Midnight Black,S,116,1000,15.69
ART-1126-MID-M,ART-1126,Slim Fit Denim,Midnight Black,M,144,1000,32.01
ART-1126-MID-L,ART-1126,Slim Fit Denim,Midnight Black,L,120,1000,22.56
ART-1126-MID-XL,ART-1126,Slim Fit Denim,Midnight Black,XL,153,1000,20.48
ART-1126-CLA-XS,ART-1126,Slim Fit Denim,Classic White,XS,185,1000,35.26
ART-1126-CLA-S,ART-1126,Slim Fit Denim,Classic White,S,176,1000,27.06
ART-1126-CLA-M,ART-1126,Slim Fit Denim,Classic White,M,188,1000,43.62
ART-1126-CLA-L,ART-1126,Slim Fit Denim,Classic White,L,152,1000,32.06
ART-1126-CLA-XL,ART-1126,Slim Fit Denim,Classic White,XL,177,1000,16.72
ART-1126-NAV-XS,ART-1126,Slim Fit Denim,Navy Blue,XS,194,1000,35.52
ART-1126-NAV-S,ART-1126,Slim Fit Denim,Navy Blue,S,192,1000,34.82
ART-1126-NAV-M,ART-1126,Slim Fit Denim,Navy Blue,M,187,1000,32.39
ART-1126-NAV-L,ART-1126,Slim Fit Denim,Navy Blue,L,132,1000,15.05
ART-1126-NAV-XL,ART-1126,Slim Fit Denim,Navy Blue,XL,153,1000,14.88
ART-1126-OLI-XS,ART-1126,Slim Fit Denim,Olive Green,XS,186,1000,13.27
ART-1126-OLI-S,ART-1126,Slim Fit Denim,Olive Green,S,127,1000,39.08
ART-1126-OLI-M,ART-1126,Slim Fit Denim,Olive Green,M,183,1000,15.29
ART-1126-OLI-L,ART-1126,Slim Fit Denim,Olive Green,L,197,1000,27.1
ART-1126-OLI-XL,ART-1126,Slim Fit Denim,Olive Green,XL,123,1000,37.84
ART-1127-MID-XS,ART-1127,Summer Dress,Midnight Black,XS,150,1000,31.02
ART-1127-MID-S,ART-1127,Summer Dress,Midnight Black,S,125,1000,18.57
ART-1127-MID-M,ART-1127,Summer Dress,Midnight Black,M,147,1000,27.08
ART-1127-MID-L,ART-1127,Summer Dress,Midnight Black,L,157,1000,23.19
ART-1127-MID-XL,ART-1127,Summer Dress,Midnight Black,XL,126,1000,42.05
ART-1127-CLA-XS,ART-1127,Summer Dress,Classic White,XS,115,1000,20.99
ART-1127-CLA-S,ART-1127,Summer Dress,Classic White,S,130,1000,21.95
ART-1127-CLA-M,ART-1127,Summer Dress,Classic White,M,139,1000,28.2
ART-1127-CLA-L,ART-1127,Summer Dress,Classic White,L,133,1000,17.0
ART-1127-CLA-XL,ART-1127,Summer Dress,Classic White,XL,131,1000,32.45
ART-1127-NAV-XS,ART-1127,Summer Dress,Navy Blue,XS,198,1000,40.21
ART-1127-NAV-S,ART-1127,Summer Dress,Navy Blue,S,126,1000,32.23
ART-1127-NAV-M,ART-1127,Summer Dress,Navy Blue,M,173,1000,35.18
ART-1127-NAV-L,ART-1127,Summer Dress,Navy Blue,L,196,1000,44.61
ART-1127-NAV-XL,ART-1127,Summer Dress,Navy Blue,XL,193,1000,36.69
ART-1127-OLI-XS,ART-1127,Summer Dress,Olive Green,XS,117,1000,19.63
ART-1127-OLI-S,ART-1127,Summer Dress,Olive Green,S,131,1000,44.21
ART-1127-OLI-M,ART-1127,Summer Dress,Olive Green,M,148,1000,31.26
ART-1127-OLI-L,ART-1127,Summer Dress,Olive Green,L,125,1000,14.55
ART-1127-OLI-XL,ART-1127,Summer Dress,Olive Green,XL,133,1000,23.23
ART-1128-MID-XS,ART-1128,Oversized Hoodie,Midnight Black,XS,189,1000,20.83
ART-1128-MID-S,ART-1128,Oversized Hoodie,Midnight Black,S,154,1000,30.48
ART-1128-MID-M,ART-1128,Oversized Hoodie,Midnight Black,M,105,1000,41.64
ART-1128-MID-L,ART-1128,Oversized Hoodie,Midnight Black,L,125,1000,41.19
ART-1128-MID-XL,ART-1128,Oversized Hoodie,Midnight Black,XL,176,1000,28.91
ART-1128-CLA-XS,ART-1128,Oversized Hoodie,Classic White,XS,155,1000,22.61
ART-1128-CLA-S,ART-1128,Oversized Hoodie,Classic White,S,109,1000,25.44
ART-1128-CLA-M,ART-1128,Oversized Hoodie,Classic White,M,194,1000,26.67
ART-1128-CLA-L,ART-1128,Oversized Hoodie,Classic White,L,106,1000,25.52
ART-1128-CLA-XL,ART-1128,Oversized Hoodie,Classic White,XL,110,1000,13.28
ART-1128-NAV-XS,ART-1128,Oversized Hoodie,Navy Blue,XS,114,1000,26.83
ART-1128-NAV-S,ART-1128,Oversized Hoodie,Navy Blue,S,148,1000,41.81
ART-1128-NAV-M,ART-1128,Oversized Hoodie,Navy Blue,M,149,1000,37.45
ART-1128-NAV-L,ART-1128,Oversized Hoodie,Navy Blue,L,161,1000,31.6
ART-1128-NAV-XL,ART-1128,Oversized Hoodie,Navy Blue,XL,148,1000,40.67
ART-1128-OLI-XS,ART-1128,Oversized Hoodie,Olive Green,XS,140,1000,43.63
ART-1128-OLI-S,ART-1128,Oversized Hoodie,Olive Green,S,200,1000,17.12
ART-1128-OLI-M,ART-1128,Oversized Hoodie,Olive Green,M,147,1000,34.99
ART-1128-OLI-L,ART-1128,Oversized Hoodie,Olive Green,L,163,1000,40.24
ART-1128-OLI-XL,ART-1128,Oversized Hoodie,Olive Green,XL,120,1000,39.2
ART-1129-MID-XS,ART-1129,Slim Fit Denim,Midnight Black,XS,198,1000,26.41
ART-1129-MID-S,ART-1129,Slim Fit Denim,Midnight Black,S,131,1000,31.96
ART-1129-MID-M,ART-1129,Slim Fit Denim,Midnight Black,M,109,1000,17.57
ART-1129-MID-L,ART-1129,Slim Fit Denim,Midnight Black,L,180,1000,42.35
ART-1129-MID-XL,ART-1129,Slim Fit Denim,Midnight Black,XL,113,1000,18.65
ART-1129-CLA-XS,ART-1129,Slim Fit Denim,Classic White,XS,122,1000,25.52
ART-1129-CLA-S,ART-1129,Slim Fit Denim,Classic White,S,125,1000,20.96
ART-1129-CLA-M,ART-1129,Slim Fit Denim,Classic White,M,196,1000,39.77
ART-1129-CLA-L,ART-1129,Slim Fit Denim,Classic White,L,167,1000,43.47
ART-1129-CLA-XL,ART-1129,Slim Fit Denim,Classic White,XL,127,1000,29.11
ART-1129-NAV-XS,ART-1129,Slim Fit Denim,Navy Blue,XS,146,1000,38.86
ART-1129-NAV-S,ART-1129,Slim Fit Denim,Navy Blue,S,173,1000,20.73
ART-1129-NAV-M,ART-1129,Slim Fit Denim,Navy Blue,M,157,1000,20.47
ART-1129-NAV-L,ART-1129,Slim Fit Denim,Navy Blue,L,185,1000,26.19
ART-1129-NAV-XL,ART-1129,Slim Fit Denim,Navy Blue,XL,141,1000,18.59
ART-1129-OLI-XS,ART-1129,Slim Fit Denim,Olive Green,XS,123,1000,27.29
ART-1129-OLI-S,ART-1129,Slim Fit Denim,Olive Green,S,113,1000,34.83
ART-1129-OLI-M,ART-1129,Slim Fit Denim,Olive Green,M,178,1000,26.57
ART-1129-OLI-L,ART-1129,Slim Fit Denim,Olive Green,L,171,1000,20.42
ART-1129-OLI-XL,ART-1129,Slim Fit Denim,Olive Green,XL,137,1000,33.98
ART-1130-MID-XS,ART-1130,Cargo Pants,Midnight Black,XS,193,1000,16.41
ART-1130-MID-S,ART-1130,Cargo Pants,Midnight Black,S,143,1000,41.91
ART-1130-MID-M,ART-1130,Cargo Pants,Midnight Black,M,110,1000,23.83
ART-1130-MID-L,ART-1130,Cargo Pants,Midnight Black,L,200,1000,24.16
ART-1130-MID-XL,ART-1130,Cargo Pants,Midnight Black,XL,155,1000,38.41
ART-1130-CLA-XS,ART-1130,Cargo Pants,Classic White,XS,188,1000,41.54
ART-1130-CLA-S,ART-1130,Cargo Pants,Classic White,S,196,1000,27.61
ART-1130-CLA-M,ART-1130,Cargo Pants,Classic White,M,152,1000,22.7
ART-1130-CLA-L,ART-1130,Cargo Pants,Classic White,L,124,1000,20.87
ART-1130-CLA-XL,ART-1130,Cargo Pants,Classic White,XL,156,1000,25.95
ART-1130-NAV-XS,ART-1130,Cargo Pants,Navy Blue,XS,176,1000,28.83
ART-1130-NAV-S,ART-1130,Cargo Pants,Navy Blue,S,143,1000,43.74
ART-1130-NAV-M,ART-1130,Cargo Pants,Navy Blue,M,102,1000,28.13
ART-1130-NAV-L,ART-1130,Cargo Pants,Navy Blue,L,131,1000,19.09
ART-1130-NAV-XL,ART-1130,Cargo Pants,Navy Blue,XL,172,1000,30.28
ART-1130-OLI-XS,ART-1130,Cargo Pants,Olive Green,XS,142,1000,23.32
ART-1130-OLI-S,ART-1130,Cargo Pants,Olive Green,S,131,1000,21.86
ART-1130-OLI-M,ART-1130,Cargo Pants,Olive Green,M,187,1000,37.63
ART-1130-OLI-L,ART-1130,Cargo Pants,Olive Green,L,115,1000,18.0
ART-1130-OLI-XL,ART-1130,Cargo Pants,Olive Green,XL,166,1000,25.0
ART-1131-MID-XS,ART-1131,Summer Dress,Midnight Black,XS,153,1000,33.39
ART-1131-MID-S,ART-1131,Summer Dress,Midnight Black,S,193,1000,41.38
ART-1131-MID-M,ART-1131,Summer Dress,Midnight Black,M,113,1000,29.85
ART-1131-MID-L,ART-1131,Summer Dress,Midnight Black,L,118,1000,43.74
ART-1131-MID-XL,ART-1131,Summer Dress,Midnight Black,XL,132,1000,42.3
ART-1131-CLA-XS,ART-1131,Summer Dress,Classic White,XS,168,1000,25.36
ART-1131-CLA-S,ART-1131,Summer Dress,Classic White,S,121,1000,32.37
ART-1131-CLA-M,ART-1131,Summer Dress,Classic White,M,103,1000,40.68
ART-1131-CLA-L,ART-1131,Summer Dress,Classic White,L,106,1000,15.69
ART-1131-CLA-XL,ART-1131,Summer Dress,Classic White,XL,174,1000,29.95
ART-1131-NAV-XS,ART-1131,Summer Dress,Navy Blue,XS,167,1000,14.36
ART-1131-NAV-S,ART-1131,Summer Dress,Navy Blue,S,121,1000,40.5
ART-1131-NAV-M,ART-1131,Summer Dress,Navy Blue,M,116,1000,44.64
ART-1131-NAV-L,ART-1131,Summer Dress,Navy Blue,L,173,1000,38.58
ART-1131-NAV-XL,ART-1131,Summer Dress,Navy Blue,XL,130,1000,13.75
ART-1131-OLI-XS,ART-1131,Summer Dress,Olive Green,XS,129,1000,37.06
ART-1131-OLI-S,ART-1131,Summer Dress,Olive Green,S,163,1000,14.79
ART-1131-OLI-M,ART-1131,Summer Dress,Olive Green,M,157,1000,35.51
ART-1131-OLI-L,ART-1131,Summer Dress,Olive Green,L,127,1000,24.06
ART-1131-OLI-XL,ART-1131,Summer Dress,Olive Green,XL,163,1000,37.48
ART-1132-MID-XS,ART-1132,Oversized Hoodie,Midnight Black,XS,194,1000,29.68
ART-1132-MID-S,ART-1132,Oversized Hoodie,Midnight Black,S,164,1000,44.1
ART-1132-MID-M,ART-1132,Oversized Hoodie,Midnight Black,M,185,1000,35.52
ART-1132-MID-L,ART-1132,Oversized Hoodie,Midnight Black,L,164,1000,29.04
ART-1132-MID-XL,ART-1132,Oversized Hoodie,Midnight Black,XL,115,1000,33.18
ART-1132-CLA-XS,ART-1132,Oversized Hoodie,Classic White,XS,113,1000,20.81
ART-1132-CLA-S,ART-1132,Oversized Hoodie,Classic White,S,166,1000,38.84
ART-1132-CLA-M,ART-1132,Oversized Hoodie,Classic White,M,117,1000,40.19
ART-1132-CLA-L,ART-1132,Oversized Hoodie,Classic White,L,161,1000,42.08
ART-1132-CLA-XL,ART-1132,Oversized Hoodie,Classic White,XL,183,1000,43.24
ART-1132-NAV-XS,ART-1132,Oversized Hoodie,Navy Blue,XS,140,1000,18.91
ART-1132-NAV-S,ART-1132,Oversized Hoodie,Navy Blue,S,149,1000,40.28
ART-1132-NAV-M,ART-1132,Oversized Hoodie,Navy Blue,M,145,1000,28.19
ART-1132-NAV-L,ART-1132,Oversized Hoodie,Navy Blue,L,181,1000,44.71
ART-1132-NAV-XL,ART-1132,Oversized Hoodie,Navy Blue,XL,139,1000,37.09
ART-1132-OLI-XS,ART-1132,Oversized Hoodie,Olive Green,XS,119,1000,29.5
ART-1132-OLI-S,ART-1132,Oversized Hoodie,Olive Green,S,197,1000,42.22
ART-1132-OLI-M,ART-1132,Oversized Hoodie,Olive Green,M,108,1000,37.4
ART-1132-OLI-L,ART-1132,Oversized Hoodie,Olive Green,L,145,1000,34.05
ART-1132-OLI-XL,ART-1132,Oversized Hoodie,Olive Green,XL,131,1000,37.54
ART-1133-MID-XS,ART-1133,Slim Fit Denim,Midnight Black,XS,196,1000,32.81
ART-1133-MID-S,ART-1133,Slim Fit Denim,Midnight Black,S,128,1000,24.12
ART-1133-MID-M,ART-1133,Slim Fit Denim,Midnight Black,M,141,1000,24.75
ART-1133-MID-L,ART-1133,Slim Fit Denim,Midnight Black,L,158,1000,39.03
ART-1133-MID-XL,ART-1133,Slim Fit Denim,Midnight Black,XL,172,1000,28.86
ART-1133-CLA-XS,ART-1133,Slim Fit Denim,Classic White,XS,157,1000,16.5
ART-1133-CLA-S,ART-1133,Slim Fit Denim,Classic White,S,199,1000,20.39
ART-1133-CLA-M,ART-1133,Slim Fit Denim,Classic White,M,200,1000,21.21
ART-1133-CLA-L,ART-1133,Slim Fit Denim,Classic White,L,179,1000,42.46
ART-1133-CLA-XL,ART-1133,Slim Fit Denim,Classic White,XL,149,1000,16.31
ART-1133-NAV-XS,ART-1133,Slim Fit Denim,Navy Blue,XS,103,1000,19.64
ART-1133-NAV-S,ART-1133,Slim Fit Denim,Navy Blue,S,140,1000,37.86
ART-1133-NAV-M,ART-1133,Slim Fit Denim,Navy Blue,M,191,1000,19.6
ART-1133-NAV-L,ART-1133,Slim Fit Denim,Navy Blue,L,150,1000,35.0
ART-1133-NAV-XL,ART-1133,Slim Fit Denim,Navy Blue,XL,106,1000,36.47
ART-1133-OLI-XS,ART-1133,Slim Fit Denim,Olive Green,XS,119,1000,26.6
ART-1133-OLI-S,ART-1133,Slim Fit Denim,Olive Green,S,155,1000,21.5
ART-1133-OLI-M,ART-1133,Slim Fit Denim,Olive Green,M,146,1000,36.19
ART-1133-OLI-L,ART-1133,Slim Fit Denim,Olive Green,L,172,1000,39.95
ART-1133-OLI-XL,ART-1133,Slim Fit Denim,Olive Green,XL,139,1000,14.53
ART-1134-MID-XS,ART-1134,Slim Fit Denim,Midnight Black,XS,117,1000,20.74
ART-1134-MID-S,ART-1134,Slim Fit Denim,Midnight Black,S,117,1000,21.04
ART-1134-MID-M,ART-1134,Slim Fit Denim,Midnight Black,M,100,1000,40.8
ART-1134-MID-L,ART-1134,Slim Fit Denim,Midnight Black,L,133,1000,12.3
ART-1134-MID-XL,ART-1134,Slim Fit Denim,Midnight Black,XL,124,1000,39.38
ART-1134-CLA-XS,ART-1134,Slim Fit Denim,Classic White,XS,146,1000,12.47
ART-1134-CLA-S,ART-1134,Slim Fit Denim,Classic White,S,131,1000,14.53
ART-1134-CLA-M,ART-1134,Slim Fit Denim,Classic White,M,169,1000,28.1
ART-1134-CLA-L,ART-1134,Slim Fit Denim,Classic White,L,128,1000,12.72
ART-1134-CLA-XL,ART-1134,Slim Fit Denim,Classic White,XL,108,1000,31.79
ART-1134-NAV-XS,ART-1134,Slim Fit Denim,Navy Blue,XS,140,1000,22.19
ART-1134-NAV-S,ART-1134,Slim Fit Denim,Navy Blue,S,200,1000,33.08
ART-1134-NAV-M,ART-1134,Slim Fit Denim,Navy Blue,M,131,1000,40.95
ART-1134-NAV-L,ART-1134,Slim Fit Denim,Navy Blue,L,155,1000,29.89
ART-1134-NAV-XL,ART-1134,Slim Fit Denim,Navy Blue,XL,164,1000,35.58
ART-1134-OLI-XS,ART-1134,Slim Fit Denim,Olive Green,XS,154,1000,34.95
ART-1134-OLI-S,ART-1134,Slim Fit Denim,Olive Green,S,163,1000,28.99
ART-1134-OLI-M,ART-1134,Slim Fit Denim,Olive Green,M,133,1000,29.02
ART-1134-OLI-L,ART-1134,Slim Fit Denim,Olive Green,L,181,1000,32.21
ART-1134-OLI-XL,ART-1134,Slim Fit Denim,Olive Green,XL,126,1000,37.06
ART-1135-MID-XS,ART-1135,Summer Dress,Midnight Black,XS,126,1000,44.88
ART-1135-MID-S,ART-1135,Summer Dress,Midnight Black,S,137,1000,33.64
ART-1135-MID-M,ART-1135,Summer Dress,Midnight Black,M,143,1000,28.39
ART-1135-MID-L,ART-1135,Summer Dress,Midnight Black,L,152,1000,20.2
ART-1135-MID-XL,ART-1135,Summer Dress,Midnight Black,XL,170,1000,19.16
ART-1135-CLA-XS,ART-1135,Summer Dress,Classic White,XS,191,1000,39.18
ART-1135-CLA-S,ART-1135,Summer Dress,Classic White,S,165,1000,14.53
ART-1135-CLA-M,ART-1135,Summer Dress,Classic White,M,121,1000,39.34
ART-1135-CLA-L,ART-1135,Summer Dress,Classic White,L,168,1000,36.34
ART-1135-CLA-XL,ART-1135,Summer Dress,Classic White,XL,179,1000,15.15
ART-1135-NAV-XS,ART-1135,Summer Dress,Navy Blue,XS,106,1000,21.28
ART-1135-NAV-S,ART-1135,Summer Dress,Navy Blue,S,113,1000,34.5
ART-1135-NAV-M,ART-1135,Summer Dress,Navy Blue,M,180,1000,21.71
ART-1135-NAV-L,ART-1135,Summer Dress,Navy Blue,L,118,1000,31.78
ART-1135-NAV-XL,ART-1135,Summer Dress,Navy Blue,XL,180,1000,29.19
ART-1135-OLI-XS,ART-1135,Summer Dress,Olive Green,XS,173,1000,17.2
ART-1135-OLI-S,ART-1135,Summer Dress,Olive Green,S,116,1000,41.4
ART-1135-OLI-M,ART-1135,Summer Dress,Olive Green,M,171,1000,42.2
ART-1135-OLI-L,ART-1135,Summer Dress,Olive Green,L,121,1000,40.07
ART-1135-OLI-XL,ART-1135,Summer Dress,Olive Green,XL,158,1000,43.0
ART-1136-MID-XS,ART-1136,Cargo Pants,Midnight Black,XS,149,1000,12.02
ART-1136-MID-S,ART-1136,Cargo Pants,Midnight Black,S,146,1000,16.89
ART-1136-MID-M,ART-1136,Cargo Pants,Midnight Black,M,190,1000,20.13
ART-1136-MID-L,ART-1136,Cargo Pants,Midnight Black,L,126,1000,39.04
ART-1136-MID-XL,ART-1136,Cargo Pants,Midnight Black,XL,144,1000,26.33
ART-1136-CLA-XS,ART-1136,Cargo Pants,Classic White,XS,122,1000,38.98
ART-1136-CLA-S,ART-1136,Cargo Pants,Classic White,S,182,1000,28.98
ART-1136-CLA-M,ART-1136,Cargo Pants,Classic White,M,106,1000,28.81
ART-1136-CLA-L,ART-1136,Cargo Pants,Classic White,L,119,1000,34.88
ART-1136-CLA-XL,ART-1136,Cargo Pants,Classic White,XL,152,1000,21.7
ART-1136-NAV-XS,ART-1136,Cargo Pants,Navy Blue,XS,104,1000,24.85
ART-1136-NAV-S,ART-1136,Cargo Pants,Navy Blue,S,164,1000,14.55
ART-1136-NAV-M,ART-1136,Cargo Pants,Navy Blue,M,126,1000,40.53
ART-1136-NAV-L,ART-1136,Cargo Pants,Navy Blue,L,174,1000,39.33
ART-1136-NAV-XL,ART-1136,Cargo Pants,Navy Blue,XL,107,1000,16.87
ART-1136-OLI-XS,ART-1136,Cargo Pants,Olive Green,XS,177,1000,29.28
ART-1136-OLI-S,ART-1136,Cargo Pants,Olive Green,S,170,1000,22.15
ART-1136-OLI-M,ART-1136,Cargo Pants,Olive Green,M,184,1000,34.5
ART-1136-OLI-L,ART-1136,Cargo Pants,Olive Green,L,175,1000,42.88
